pov-fpv-case-10	Estética cruda de película de 35 mm cámara en mano con grano natural
pov-fpv-case-11	Vídeo POV cinematográfico fotorrealista de 10 segundos
pov-fpv-case-12	Una megaciudad superfuturista posapocalíptica despierta en una tormenta
pov-fpv-case-13	Estilo: timelapse industrial ultrarrealista
pov-fpv-case-14	Transformación de una colegiala durante un ataque de monstruos
pov-fpv-case-15	Montaña rusa de Tokio en primera persona
pov-fpv-case-16	Anuncio cultural cinematográfico de Pekín en primera persona y 8K
pov-fpv-case-17	FPV macro extremo: seguimiento de alas de hada
pov-fpv-case-18	Picado gravitacional en una cueva volcánica
pov-fpv-case-19	POV supersónica por un cañón desértico
pov-fpv-case-20	Sobrevuelo FPV de fuegos artificiales en Francia
pov-fpv-case-21	Picado FPV en un campo de batalla cibernético
commercial-product-case-1	Escenario de baile de trío anime con estilo de anuncio de perfume
commercial-product-case-2	Duelo en una iglesia de fantasía oscura
commercial-product-case-3	Duelo en el salón de un santuario de fantasía oscura
commercial-product-case-4	Remate cómico de un anuncio japonés de aperitivos
commercial-product-case-5	Secuencia cinematográfica de artes marciales para Seedance 2
commercial-product-case-6	Romance susurrado en un aula japonesa
commercial-product-case-7	Guion gráfico de anuncio para LaFerrari
commercial-product-case-8	Duelo final de anime apasionado
commercial-product-case-9	Pasarela de alta costura de porcelana sobre un espejo celeste
commercial-product-case-10	Anuncio de cosecha de un creador rural moderno
commercial-product-case-11	Secuencia de carreras callejeras de neón
commercial-product-case-12	Supermodelo y deportivos de lujo
commercial-product-case-13	Persecución de una androide tras destruir un laboratorio
commercial-product-case-14	Tráiler de videojuego en una ciudad de neón en ruinas
commercial-product-case-15	Cortometraje original de acción y fantasía oscura
commercial-product-case-16	00:00–00:04 Plano 1: seguimiento
commercial-product-case-17	Secuencia de combate táctico sobre un tren
commercial-product-case-18	Frenesí en el parqué de Manhattan
commercial-product-case-19	Miércoles al estilo poliziottesco
commercial-product-case-20	Anuncio de moda para un teléfono plegable
commercial-product-case-21	Montaje del compañero de viaje con maleta
commercial-product-case-22	Lookbook de moda cenital: secuencia de cambios de ropa
commercial-product-case-23	Anuncio de estilo de vida premium con selfie de vlog
commercial-product-case-24	Anuncio de zapatillas impermeables sincronizado con el ritmo
commercial-product-case-25	Revelación de sérum de mangostán
commercial-product-case-26	Presentación del taxi-maleta en Mumbai
commercial-product-case-27	Tour de una influencer por una villa en lo alto de un acantilado
reference-driven-case-1	Actuación de un pianista esqueleto en diorama miniatura
reference-driven-case-2	Princesa del barco en la tormenta contra el kraken
reference-driven-case-3	Danza de espadas de sirvientas: Mei contra Coco
reference-driven-case-4	Despedida al piano en una azotea apocalíptica
reference-driven-case-5	Objetivo ojo de pez cinematográfico de 8 mm, dron FPV de carreras y movimiento hiperfluido
reference-driven-case-6	Secuencia de acrobacias de kung-fu guiada por referencias
reference-driven-case-7	Trazado de rayos, renderizado con Unreal Engine y pueblo bajo lluvia intensa
reference-driven-case-8	Turno de noche en la tienda de conveniencia lunar
reference-driven-case-9	Despertar en la azotea y transformación en F-14
reference-driven-case-10	Ensamblaje de armadura y contraataque callejero
reference-driven-case-11	Referencia del personaje en la imagen 1, convertida a acción real
reference-driven-case-12	Plantilla de duelo de espadas con oso polar y corte por coincidencia
reference-driven-case-13	Secuencia de transformación fluida con siete imágenes
reference-driven-case-14	Anuncio de zapatillas Stridex
reference-driven-case-15	Prompt guiado por imagen con un gato cantor
reference-driven-case-16	Prompt de anime con referencia de personaje
reference-driven-case-17	Animales de dibujos animados convertidos en acción real
reference-driven-case-18	Jerarquía de referencias con storyboard bloqueado
reference-driven-case-19	Montaje de drenaje de energía VOLTIA
reference-driven-case-20	Confesión palaciega de Cleopatra
reference-driven-case-21	Reencuentro lluvioso bajo el farol
reference-driven-case-22	Transformación en plano secuencia entre bastidores del kunqu
surreal-vfx-case-1	Combate con katana en gravedad cero
surreal-vfx-case-2	Ballena entre las nubes: epopeya surrealista
surreal-vfx-case-3	Metamorfosis del buceador abisal en criatura marina
surreal-vfx-case-4	Colapso de una grieta interdimensional en una megaciudad
surreal-vfx-case-5	Fusión en un callejón subterráneo lluvioso
surreal-vfx-case-6	Grieta callejera por fractura de la realidad cuántica
surreal-vfx-case-7	El ojo se abre de repente
surreal-vfx-case-8	Chocan en el aire sobre un río de lava flotante
surreal-vfx-case-9	Paseo dimensional del director creativo
surreal-vfx-case-10	Inscripción del altar de una entidad abisal: fantasía oscura
surreal-vfx-case-11	Transformación de escena con rueda de color flotante en la interfaz
surreal-vfx-case-12	Secuencia de transformación de la emperatriz de fuego
surreal-vfx-case-13	Transformación del titán de arena en el desierto
surreal-vfx-case-14	Coche fugitivo que muta a camión de basura
surreal-vfx-case-15	Transformación caligráfica de la guardiana del bosque
templates-structured-case-1	Hundimiento catastrófico de un superportaaviones
templates-structured-case-2	Reconstrucción de fragmentos de memoria
templates-structured-case-3	Del plano a la realidad: transformación de una casa de una planta
templates-structured-case-4	Sastre de alta costura y artes marciales
templates-structured-case-5	Plantilla de cambio de atuendo sincronizado con el ritmo
templates-structured-case-6	Plantilla de distrito de rascacielos danzantes
templates-structured-case-7	Sombra estelar / silueta de polvo de estrellas
templates-structured-case-8	Plantilla POV de parkour pictórico
templates-structured-case-9	Plantilla POV 360 de carrera escaleras abajo
templates-structured-case-10	Plantilla de movimiento de comida y personajes
templates-structured-case-11	Plantilla de carrera por la cocina con cámara imposible
templates-structured-case-12	Plantilla de ráfaga POV con tiempo congelado
templates-structured-case-13	Plantilla del primer paseo espacial de un astronauta
templates-structured-case-14	Plantilla de rutina de un golden retriever
templates-structured-case-15	Secuencia estilizada de transformación en una barbería 3D
templates-structured-case-16	Plantilla impresionista de manos remando
templates-structured-case-17	Guerrera: prompt de sujeto estructurado
templates-structured-case-18	Revelación del interior de un loft desde una caja
templates-structured-case-19	Prueba de detalle de expresiones faciales
templates-structured-case-20	Guion gráfico de escape en un salón de baile inundado
general-cinematic-case-1	Primer plano de moda con tacones sincronizados al ritmo
general-cinematic-case-2	Huida en monopatín miniatura dentro de un dormitorio infantil
general-cinematic-case-3	Duelo de abuelas en Rucker Park
general-cinematic-case-4	Secuencia de rescate de un bebé por un bombero
general-cinematic-case-5	Exhibición de transformación con vestuario antiguo
general-cinematic-case-6	Ginza de noche, ciberpunk del futuro
general-cinematic-case-7	Historias de un saltador
general-cinematic-case-8	Un hombre sospechoso en el centro del cruce de Shibuya
general-cinematic-case-9	Grabación con móvil entre la multitud de un barco pesquero
general-cinematic-case-10	Una chica cae rápidamente por un túnel digital
general-cinematic-case-11	Secuencia de lanzamiento del cañón de riel de Skytree
general-cinematic-case-12	Tráiler de película de Hollywood
general-cinematic-case-13	Secuencia cinematográfica vertical 9:16
general-cinematic-case-14	Una enorme pared glaciar cae a un fiordo junto a una ciudad costera
general-cinematic-case-15	Persecución al piano bajo la luna con un ratón
general-cinematic-case-16	Secuencia de dibujos animados continua en plano único de 15 segundos
general-cinematic-case-17	Batalla de aeronaves steampunk al atardecer
general-cinematic-case-18	Seguimiento de unas alas a reacción hechas con chanclas
general-cinematic-case-19	Exterior de un templo antiguo en las montañas profundas
general-cinematic-case-20	Guion gráfico del amanecer en la Estatua de la Libertad
general-cinematic-case-21	Escena histórica con iluminación dramática
general-cinematic-case-22	Seguimiento continuo de surf con cohete
general-cinematic-case-23	Plantilla de monólogo de comedia en vivo
general-cinematic-case-24	Drama de traición durante un cumpleaños en un restaurante
general-cinematic-case-25	Secuencia de parkour antiguo con cambio de vestuario
general-cinematic-case-26	Interior del motor: detalle mecánico del pistón
general-cinematic-case-27	Simulador romántico japonés de los 90 con estilo de animación en celuloide
general-cinematic-case-28	Técnicas de dirección cinematográfica: prompt de múltiples planos
general-cinematic-case-29	Retrato de una mujer de Asia Oriental con sonrisa natural
general-cinematic-case-30	Supervivencia posapocalíptica: planteamiento cinematográfico
general-cinematic-case-31	Claro de bosque al estilo Pixar: escena animada en 3D
general-cinematic-case-32	Gatito que roba aperitivos bajo las mantas
general-cinematic-case-33	Prueba de habla natural T2V de Seedance 2.0
general-cinematic-case-34	Animación de terror con marionetas de papel
general-cinematic-case-35	Plano de seguimiento en moto por el desierto rojo
general-cinematic-case-36	Imágenes DV del desastre de Pompeya
general-cinematic-case-37	Paseo de un astronauta por un parque de atracciones abandonado
general-cinematic-case-38	Viaje en bañera del pato pirata
